0,1,0.07228504003395743
0,2,0.14814653856107934
0,3,0.21140567021405174
0,4,0.26420774381598655
0,5,0.24442977833710064
0,6,0.3402384404635409
0,7,0.39616760552204605
0,8,0.44288026927654406
0,9,0.25151344792371194
0,10,0.35997667375175124
0,11,0.4249043319091802
0,12,0.4778663701612368
0,13,0.2447784569075597
0,14,0.34799540602686607
0,15,0.4107146351755847
0,16,0.46430019976087683
0,17,0.22797519254075516
0,18,0.30971299216952874
0,19,0.3617369882264314
0,20,0.4097968826020658
1,2,0.07798063999768806
1,3,0.1430518577074385
1,4,0.19658080238531023
1,5,0.20075297138597095
1,6,0.29572353943712093
1,7,0.35182889830047503
1,8,0.3993511444639554
1,9,0.22034015971882756
1,10,0.32770527442108727
1,11,0.3928265777033154
1,12,0.446311986974343
1,13,0.2260817975785545
1,14,0.32621584683783367
1,15,0.38804218198175233
1,16,0.4411974664949186
1,17,0.22369317332601144
1,18,0.3020973172067112
1,19,0.3529359668584737
1,20,0.4000256076042862
2,3,0.06547826351603303
2,4,0.11906155957265034
2,5,0.15129682797887375
2,6,0.2391816680739145
2,7,0.29372247495784587
2,8,0.34102881742819097
2,9,0.18477097097359274
2,10,0.2836137609933555
2,11,0.34671014557634944
2,12,0.39944462589854024
2,13,0.2048825453989256
2,14,0.29395083995020765
2,15,0.3522604966289697
2,16,0.4034001472244821
2,17,0.21911272607728458
2,18,0.2869896847809377
2,19,0.33374873935915184
2,20,0.37786937612282734
3,4,0.0535925810549981
3,5,0.12310213619478887
3,6,0.19452873192108963
3,7,0.2454667847801891
3,8,0.29149554084790485
3,9,0.1674023477575701
3,10,0.24992622534172487
3,11,0.3088389787930247
3,12,0.3596475405565144
3,13,0.1992572035689683
3,14,0.271303616466067
3,15,0.32400600400475077
3,16,0.37189937774711457
3,17,0.22664566508200545
3,18,0.2804607693122233
3,19,0.32134327119676737
3,20,0.36123579886789026
4,5,0.12460983699769669
4,6,0.16969800725838374
4,7,0.21408294568990568
4,8,0.25742501566255943
4,9,0.1727648064659428
4,10,0.23398221214731607
4,11,0.28664261071324615
4,12,0.33438930421697427
4,13,0.21156072231020198
4,14,0.26499069514320034
4,15,0.31071314238812253
4,16,0.35442535589689245
4,17,0.24715403056613086
4,18,0.2876829911338683
4,19,0.32226255182617597
4,20,0.3574494939885197
5,6,0.09602969997668119
5,7,0.1522015155564812
5,8,0.19941760521166435
5,9,0.04818175640415473
5,10,0.1323312675291792
5,11,0.19567264316173688
5,12,0.24871018500334727
5,13,0.08881824918417276
5,14,0.14827979946036438
5,15,0.20286948359764514
5,16,0.25282997122102535
5,17,0.1301079329336103
5,18,0.16310593625053607
5,19,0.19977381319351772
5,20,0.2383273130978898
6,7,0.05622056433171999
6,8,0.103644285525984
6,9,0.10167198423168879
6,10,0.07103713550803713
6,11,0.11694618403343852
6,12,0.16566044540265196
6,13,0.13707655602308727
6,14,0.11780750022873941
6,15,0.14682342003238122
6,16,0.18589184795458852
6,17,0.1843393583491582
6,18,0.17201322928802293
6,19,0.18440466302738873
6,20,0.20642473221252003
7,8,0.04757095648307663
7,9,0.15262430950165806
7,10,0.07683770049381829
7,11,0.08566018285160261
7,12,0.12361073010805351
7,13,0.18219398983389423
7,14,0.130372017282674
7,15,0.13359010766789917
7,16,0.1582216435767264
7,17,0.22754105249843606
7,18,0.1973420566701086
7,19,0.1949954497910027
7,20,0.2041102884579596
8,9,0.19643119347854043
8,10,0.10419827717722709
8,11,0.07814082065174324
8,12,0.09493209630389887
8,13,0.2219996729006112
8,14,0.1527954240537586
8,15,0.13524481924919285
8,16,0.14298717414061346
8,17,0.26522064507578014
8,18,0.2237911599964528
8,19,0.21084438129989222
8,20,0.20909611483945748
9,10,0.10873153366632603
9,11,0.17395033729838486
9,12,0.22728263377350513
9,13,0.04330566492012364
9,14,0.1092396638831703
9,15,0.16896628080179327
9,16,0.22149106587307027
9,17,0.0892026938528599
9,18,0.11509025179363147
9,19,0.15395159968098754
9,20,0.19499703001541838
10,11,0.06527817639634209
10,12,0.1187238689043282
10,13,0.12319820995770575
10,14,0.053692287905734694
10,15,0.0770616562377905
10,16,0.12198347081602892
10,17,0.16308779519189812
10,18,0.12134015001819379
10,19,0.11957683989278232
10,20,0.13609402821873262
11,12,0.05348769969183872
11,13,0.18493244282042387
11,14,0.09186241490136501
11,15,0.057592863721238424
11,16,0.0726420595548506
11,17,0.22030224077266994
11,18,0.16192618316146953
11,19,0.13846433789066395
11,20,0.13135264231124602
12,13,0.23628791252359388
12,14,0.1379508739627032
12,15,0.08484214429511344
12,16,0.05851444711441835
12,17,0.26890251756769035
12,18,0.20336487602677283
12,19,0.16977827580781107
12,20,0.14773013293239842
13,14,0.103217186212694
13,15,0.16594040564419307
13,16,0.2195364451776599
13,17,0.04756696342783951
13,18,0.08249003852977536
13,19,0.12931062417707578
13,20,0.174979003162265
14,15,0.06272933083340418
14,16,0.11633670525279854
14,17,0.1311397550461284
14,18,0.07151921370984057
14,19,0.06692033413486966
14,20,0.0927067927076146
15,16,0.05361126340428213
15,17,0.19127594528115313
15,18,0.11987840613663756
15,19,0.08544046247688204
15,20,0.07386076826491046
16,17,0.2435413891101252
16,18,0.16856941139927034
16,19,0.12582285375112753
16,20,0.09423492209263527
17,18,0.0817434812046279
17,19,0.13376464821398495
17,20,0.1818272603568379
18,19,0.05202436453269116
18,20,0.1000845623845989
19,20,0.04806391385270665
0,1,0.14444492143169965
0,2,0.26234759162397325
0,3,0.34659700941996263
0,4,0.4073512719452938
0,5,0.3353075964884682
0,6,0.40049028285085075
0,7,0.3896369468245953
0,8,0.37788465536047927
0,9,0.3078966372195779
0,10,0.3832829828847824
0,11,0.3815462664888854
0,12,0.37412783737042576
0,13,0.2681048373134865
0,14,0.3532596913490925
0,15,0.3587406024791592
0,16,0.35704673616156757
0,17,0.22226468317712947
0,18,0.29498499080364493
0,19,0.3257194769408088
0,20,0.35181646027364155
1,2,0.11988751563478871
1,3,0.20493912641999606
1,4,0.2664490615143453
1,5,0.21677990328066213
1,6,0.26561994933817545
1,7,0.24928254900654354
1,8,0.2361295212694393
1,9,0.19315843218665205
1,10,0.2482910290318011
1,11,0.24139862570350037
1,12,0.23260567821289754
1,13,0.153199714043549
1,14,0.21776005290498704
1,15,0.21838652339638398
1,16,0.21533819966581988
1,17,0.10168735731114363
1,18,0.1578932102784757
1,19,0.18595200624340916
1,20,0.21155317422523373
2,3,0.08506712947978301
2,4,0.1466531145146599
2,5,0.12878291976936126
2,6,0.15033840924457936
2,7,0.12972032782141035
2,8,0.11624216315694291
2,9,0.11696866905668042
2,10,0.13339406582537489
2,11,0.12197429961614446
2,12,0.11273055603178514
2,13,0.09305912857976521
2,14,0.10349742877926106
2,15,0.09898875594573463
2,16,0.09545472750486478
2,17,0.07347592549067888
2,18,0.046585523730151505
2,19,0.06751720118966269
2,20,0.09226926346532656
3,4,0.061663744153763966
3,5,0.10945006451647987
3,6,0.07607063809808538
3,7,0.045383692666666926
3,8,0.03129287706930649
3,9,0.11782913446632362
3,10,0.062436672464551146
3,11,0.03825435772694289
3,12,0.02766666103571731
3,13,0.1232519390364922
3,14,0.04374523380294655
3,15,0.01716388664722702
3,16,0.010449848650029807
3,17,0.13806337936893742
3,18,0.057677286838119006
3,19,0.02495358596552737
3,20,0.013369592167120274
4,5,0.12962934728576087
4,6,0.04738282767447908
4,7,0.018257367869679603
4,8,0.031247189026098257
4,9,0.14891938861820328
4,10,0.04988660251378053
4,11,0.026447222656651646
4,12,0.03417173389752934
4,13,0.16791621662294356
4,14,0.06510629685715072
4,15,0.04867064198327511
4,16,0.05142053120587512
4,17,0.19356692386005192
4,18,0.11382786649318667
4,19,0.08176068959568282
4,20,0.05560106295627063
5,6,0.09176608632054724
5,7,0.11506216937194022
5,8,0.120865834570026
5,9,0.028278683730836553
5,10,0.08091056293776966
5,11,0.10935120318288157
5,12,0.11707156149737823
5,13,0.06724250876016862
5,14,0.07005754395269158
5,15,0.10169953584897465
5,16,0.11256533813752374
5,17,0.11655267697503915
5,18,0.08546428561662746
5,19,0.09274073960306271
5,20,0.09909943990888062
6,7,0.04287353698126474
6,8,0.05987532340731912
6,9,0.11575112158137647
6,10,0.01734156468183761
6,11,0.043932984433410864
6,12,0.05905298889214244
6,13,0.1434486215660089
6,14,0.04786102004735057
6,15,0.05894150645055753
6,16,0.06964626762857051
6,17,0.1795315532536631
6,18,0.10775109327100499
6,19,0.08359385856837122
6,20,0.06356624559154013
7,8,0.018606482719547488
7,9,0.13275616924690323
7,10,0.03897602442143095
7,11,0.008208888500379385
7,12,0.019642591861016388
7,13,0.15018066390690007
7,14,0.04800653640718357
7,15,0.0309478857977253
7,16,0.03569387443134466
7,17,0.17531445217470212
7,18,0.09568504496240547
7,19,0.06391971821847746
7,20,0.0378484118388025
8,9,0.13520049979531085
8,10,0.052431520078599365
8,11,0.016064179854627093
